Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
"Miscellaneous professional, scientific, and technical services",Mississippi,Millions of current dollars,961.2,976.1,985,1054,1158.4,1242.2,1260,1331.8,1387.2,1557.1,1653.8,1891.5,1827.8,1890.5,1924.7,1977,1952.8,2048.9,2113.7,2016.7,2046,2082.2,2088.7,2106.8,2294.7,
Management of companies and enterprises,Mississippi,Millions of current dollars,668.4,682,687.8,731.5,761.1,805.6,848.2,845.7,802,871.9,964.4,998.3,996.9,1034.9,1098.1,1155.3,1208.5,1208.5,1221.5,1254.9,1317.9,1397.9,1370.4,1452.7,1517.8,
Administrative and support and waste management and remediation services,Mississippi,Millions of current dollars,1005.9,1020.2,1057.4,1069.4,1106.9,1178.3,1294.2,1449.4,1665.8,1910.1,2069.6,2198.5,2093.7,2409.4,2426.1,2575.9,2730.6,2803.4,2859.9,2926.1,2968.5,3079.7,3145.2,3209,3806.9,
Administrative and support services,Mississippi,Millions of current dollars,897,919.1,938.9,955.2,985.2,1054.6,1158.3,1313.1,1496.1,1729.6,1877.1,1990.8,1878.8,2076.3,2177.4,2337.3,2499.6,2558.7,2611.5,2659.9,2676.8,2756.8,2802.4,2826.5,3394.7,
Waste management and remediation services,Mississippi,Millions of current dollars,108.9,101.1,118.5,114.2,121.7,123.6,136,136.3,169.6,180.5,192.5,207.6,215,333.1,248.7,238.6,231,244.7,248.3,266.2,291.6,322.9,342.8,382.5,412.1,
"Educational services, health care, and social assistance",Mississippi,Millions of current dollars,4033.5,4072.9,4196.8,4425.7,4780.3,5111.9,5430.1,5828.5,5977.2,6441.3,6826.9,7383.7,7832,8081.4,8329.3,8637.7,8636,8727.1,8896,9210.7,9437.7,9792.0,10183,10126.1,10396.8,
Educational services,Mississippi,Millions of current dollars,350.2,354,378.6,404.5,425.9,436.8,466.2,505.6,523.9,589.4,616,688.6,766.9,833,867.5,929.3,928.9,926.4,865,893.5,851.7,866.5,891,800,834.5,
Health care and social assistance,Mississippi,Millions of current dollars,3683.3,3719,3818.2,4021.2,4354.4,4675,4963.9,5322.9,5453.3,5851.9,6210.9,6695.1,7065.1,7248.4,7461.7,7708.4,7707.1,7800.7,8031,8317.2,8585.9,8925.5,9292,9326.1,9562.3,
Ambulatory health care services,Mississippi,Millions of current dollars,2053.3,2037.7,2081.4,2205.7,2389.4,2511.5,2623.6,2834.9,2901.8,3110.4,3306.1,3606,3789.4,3939.7,4105.2,4244,4230.8,4277.6,4367.4,4558.5,4712.6,4868.3,5109.6,5079,5242.9,
Hospitals,Mississippi,Millions of current dollars,1035.8,1059,1077.5,1113,1193.1,1330.7,1439.8,1496.8,1506.9,1611,1705.5,1800.6,1912.4,1891.4,1913.8,1983.3,1980.9,1980.9,2081.1,2102.6,2123.7,2219.7,2284.9,2335.7,2419.8,
Nursing and residential care facilities,Mississippi,Millions of current dollars,376.7,384.8,402,417.2,432.3,468.6,514.4,589.2,617.5,656.2,690.8,749.9,791.3,822.9,856.4,866.2,860.2,880.8,898.3,933.4,976.7,1020.1,1040,1067.2,1039.1,
Social assistance,Mississippi,Millions of current dollars,217.5,237.5,257.3,285.3,339.6,364.2,386,402,427.1,474.3,508.4,538.6,572,594.4,586.3,615,635.1,661.3,684.3,722.7,772.9,817.4,857.5,844.3,860.5,
"Arts, entertainment, recreation, accommodation, and food services",Mississippi,Millions of current dollars,2788.6,2975.3,3421,3587.9,3521.2,3669.2,3721.4,4084.2,4186.1,3953.4,4357,4394,4187.6,4307.5,4337.9,4465.1,4549.9,4562.7,4754.4,4935.1,4999.6,5137.7,5354.3,4780.5,5865.2,
"Arts, entertainment, and recreation",Mississippi,Millions of current dollars,1121.3,1049.9,1110.3,983.3,885.3,664.5,649,677.6,714.2,578.7,702.4,691.1,669.9,689.1,640.3,664.8,663.1,611.1,618.6,656.4,552.7,536.0,531.7,439.1,512.7,
"Performing arts, spectator sports, museums, and related activities",Mississippi,Millions of current dollars,77.1,78.6,78.6,88.2,88.1,107.8,109.5,103.1,107.8,93.9,106.1,105.5,105.2,99.8,138.4,134.8,126.7,107,113.4,109,114.4,113.0,116,88.8,120.6,
"Amusement, gambling, and recreation industries",Mississippi,Millions of current dollars,1044.2,971.2,1031.7,895.1,797.3,556.7,539.6,574.5,606.3,484.8,596.3,585.7,564.7,589.3,501.9,530,536.3,504.1,505.2,547.4,438.3,423.0,415.7,350.3,392.1,
Accommodation and food services,Mississippi,Millions of current dollars,1667.3,1925.4,2310.7,2604.6,2635.8,3004.7,3072.4,3406.7,3472,3374.7,3654.6,3702.9,3517.7,3618.4,3697.6,3800.3,3886.9,3951.6,4135.8,4278.7,4446.9,4601.7,4822.5,4341.4,5352.6,
Accommodation,Mississippi,Millions of current dollars,809.9,939.5,1216.6,1437.8,1396.3,1682.8,1659.1,1778.5,1795,1579.4,1847.3,1810.9,1557.2,1542.3,1613.4,1581.3,1606,1540.6,1535,1546.7,1665.3,1751.5,1772.3,1283,1702.6,
Food services and drinking places,Mississippi,Millions of current dollars,857.3,985.9,1094.1,1166.8,1239.6,1321.9,1413.3,1628.2,1676.9,1795.3,1807.3,1892,1960.5,2076.1,2084.2,2219,2280.9,2411,2600.8,2732,2781.5,2850.3,3050.2,3058.4,3650.0,
Other services (except government and government enterprises),Mississippi,Millions of current dollars,1702.4,1861.2,2039.1,2248.4,2115.8,2157.7,2001.9,2046.4,2069,2183.7,2195.3,2200.9,2188.5,2241.7,2254,2362.8,2405.6,2507.9,2535.9,2527.4,2557.9,2595.9,2698.4,2697.3,2777.8,
Government and government enterprises,Mississippi,Millions of current dollars,9180.5,9710.2,10397.1,10990.4,11423.4,12128.8,12947.1,13555,14258.8,14413.7,15780.2,16727.4,17258.6,17234.9,17312.4,17416.6,17781.8,18230,18686.7,19168.9,19505.5,19673.2,20253.8,20404.9,21036.7,
Federal civilian,Mississippi,Millions of current dollars,1647.2,1729.7,1786.6,1910.5,1925.8,2056.2,2190.8,2303.5,2445.2,2574.6,2651.7,2803.5,2893.8,2912.4,2968.6,2970.6,2969.4,3143.8,3333.3,3386.7,3492.3,3557.1,3598.6,3640.7,3655.5,
Military,Mississippi,Millions of current dollars,1105.3,1153.6,1195.8,1264.5,1342.3,1536.1,1797.8,1862.5,1897.4,1775.2,1870.3,2067.4,2175.8,2204.9,2135.2,2099.6,2024.2,1948.6,1883.3,2048,2120.8,2054.8,2214.8,2231.8,2330.7,
State and local,Mississippi,Millions of current dollars,6428,6826.9,7414.7,7815.3,8155.3,8536.5,8958.5,9389,9916.2,10063.9,11258.3,11856.4,12189,12117.6,12208.6,12346.4,12788.2,13137.6,13470.1,13734.3,13892.4,14061.3,14440.4,14532.4,15050.5,
Natural resources and mining,Mississippi,Millions of current dollars,2391.7,2131.4,1984.5,1924,2287.2,1827.6,2542.2,3584.5,3184.3,2858.1,3604.5,3804.4,3133.1,3513.8,3521.6,3628.5,4965.8,4133.7,3209.2,2679.4,3510.5,3503.0,3013.2,2533.7,3735.0,
Trade,Mississippi,Millions of current dollars,8191,9050.5,9166.4,9253.7,9306.9,9524.8,10128.6,10571,11147.7,12043.2,11940.9,11942.9,11607.9,12038.7,12402,12933.8,13296.7,13520.5,13818.3,14171.7,14428.1,14619.9,15123,15508,17757.7,
Transportation and utilities,Mississippi,Millions of current dollars,3482.2,3658.5,3908.5,4012.6,4056.7,4039,4263.8,4735.4,4862.8,5312.6,5316.6,5552.3,5488.5,5912.1,6053.7,6107.5,6283.6,6496.8,6795.6,6783.9,7054.3,7575.2,7941.4,8065.3,8939.5,
Manufacturing and information,Mississippi,Millions of current dollars,13341.3,13232.6,13636.6,13107.1,12729.1,12573.2,14179.3,14139.2,15247.3,16880.8,17376.9,17331.8,15394.3,16005.9,16515.3,18450.5,17381.1,18357,18848.7,18783.5,19402.6,19674.0,19477.7,18770.1,22749.1,
Private goods-producing industries 2/,Mississippi,Millions of current dollars,16609,16581.9,16942.4,16354.4,16338.4,15879.3,18305.5,19475.9,20679.7,22800.7,24510,24604.6,21429,21990.2,22495.7,24456.9,24488.4,24279.8,23355.1,22621.7,24028.6,24389.7,23853.2,22647,27865.2,
Private services-providing industries 3/,Mississippi,Millions of current dollars,32563.2,34648.3,36539.5,38328.2,39412.2,41251.8,42709.3,44967.1,47510,49885,50901.3,53182.5,53104.6,54718,56409.9,58575,60100.8,61790.4,63872.8,65500.8,66066.6,68138.8,70127.3,72071.5,78405.8,
