Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
"Securities, commodity contracts, and other financial investments and related activities",Idaho,Millions of current dollars,82.7,82.8,97.3,102.3,123.1,116.1,105.1,114.7,137.9,169.4,150.2,92.3,151.7,169.8,159.2,179.8,218.8,204.7,219.3,281.6,304.1,385.0,443.3,481.3,536.9,
Insurance carriers and related activities,Idaho,Millions of current dollars,470.8,505.1,521.5,606.1,607.4,652.9,707.4,751.8,868.2,881.3,942.6,882.6,874,892.1,922.1,910.4,919.3,1079.3,1223.4,1208.2,1328.5,1488.1,1510.3,1694.1,1793.3,
"Funds, trusts, and other financial vehicles",Idaho,Millions of current dollars,16.1,42.2,49.4,39.5,33.6,37.3,51.1,51.2,78.7,105.9,106.4,132.3,117.3,132.3,167.4,218.9,103.2,165.3,77.5,81.2,75.9,122.5,110.8,186.9,241.9,
Real estate and rental and leasing,Idaho,Millions of current dollars,3283.8,3499.5,3887.8,4177.9,4575.9,4744.9,5068.2,5335.3,6331.6,6630,7264.6,7832.1,7775.8,7796.7,7796.9,8153.9,8808.8,9004.3,8888.1,9247.5,9713.9,10713.8,11474.4,11850.6,12856.3,
Real estate,Idaho,Millions of current dollars,3032.3,3174.9,3504.7,3753.8,4074.8,4234.2,4600.2,4995.4,5934.9,6178.3,6806.8,7389.9,7392.2,7453,7486.1,7821.7,8453.3,8644.3,8513.4,8843.5,9273.8,10091.0,10795.9,11219.3,12119.9,
Rental and leasing services and lessors of nonfinancial intangible assets,Idaho,Millions of current dollars,251.5,324.6,383.1,424.1,501.1,510.7,468,339.8,396.7,451.8,457.7,442.2,383.5,343.7,310.8,332.2,355.5,360,374.7,404,440.2,622.8,678.5,631.3,736.5,
Professional and business services,Idaho,Millions of current dollars,2662.7,2848.6,3144,3499.3,3941.7,4140.2,4301.5,4606.2,4858.6,5447.3,5527.3,5686.8,5558.9,5649.4,5730.6,5673.5,5827.8,6060.8,6336.4,6669.8,7366.7,8112.9,8878.2,9789.6,11105.5,
"Professional, scientific, and technical services",Idaho,Millions of current dollars,1556.5,1709.7,1811.9,1966,2092.2,2225.6,2309.9,2439.5,2548.8,2808.2,2908,3138.1,3118.7,3229.3,3296.8,3164.4,3231.6,3401.7,3656.8,3706.9,3921.3,4301.6,4804,5310.6,6134.4,
Legal services,Idaho,Millions of current dollars,181.3,199.3,214.5,223.5,245.6,259.5,274.6,292.8,306.1,332.1,353.4,399.7,379.3,368.7,386.4,359.3,356.4,362.6,374.4,384.3,386.5,416.4,458.4,548,596.2,
Computer systems design and related services,Idaho,Millions of current dollars,93.3,113.4,134.2,171.3,172.4,170,207.7,213.3,214.6,213.6,226.6,247.6,270.7,284.6,319.6,337.2,342.1,370.6,447.5,493.6,556,668.6,790.4,873.8,1090.4,
"Miscellaneous professional, scientific, and technical services",Idaho,Millions of current dollars,1281.8,1397,1463.2,1571.3,1674.2,1796.1,1827.6,1933.4,2028,2262.4,2328,2490.8,2468.7,2576,2590.8,2468,2533,2668.4,2834.9,2829,2978.8,3216.6,3555.3,3888.7,4447.8,
Management of companies and enterprises,Idaho,Millions of current dollars,519.8,515.8,556.2,610.3,725.6,684.8,681.5,741.4,736.2,934.2,902.5,782.6,741.5,678.5,698.4,721.3,659.5,590.1,588.2,589.2,686.7,862.5,973.3,1052.4,1158.3,
Administrative and support and waste management and remediation services,Idaho,Millions of current dollars,586.4,623,775.9,923,1123.9,1229.8,1310.1,1425.4,1573.6,1704.9,1716.7,1766.1,1698.6,1741.5,1735.4,1787.8,1936.7,2069,2091.4,2373.7,2758.8,2948.8,3100.8,3426.6,3812.8,
Administrative and support services,Idaho,Millions of current dollars,491.4,516,594.6,736.7,847.5,930,1046.8,1173,1342.8,1485.4,1559.3,1596.7,1505.7,1501.9,1538,1549.7,1674.7,1717,1755.9,1966.8,2243.8,2381.6,2508.9,2755.6,3082.4,
Waste management and remediation services,Idaho,Millions of current dollars,95,107.1,181.3,186.3,276.4,299.8,263.3,252.4,230.8,219.5,157.4,169.4,192.9,239.6,197.5,238.1,262,352,335.5,406.8,515,567.2,591.9,671,730.4,
"Educational services, health care, and social assistance",Idaho,Millions of current dollars,1912.7,2010,2124.7,2293.8,2539.5,2766,2968.3,3212.2,3320.2,3620.2,3879,4258.1,4585.7,4796.7,5001.5,5110.1,5469.8,5668,6104.1,6455.6,6633.4,7096.0,7783.2,7798.5,8621.4,
Educational services,Idaho,Millions of current dollars,144.6,148.3,166.3,185.1,213.1,235.8,273.3,301.1,310.5,331,353.6,384.6,429.5,459.8,479.8,498.3,509.1,521.1,558,566.6,586.6,643.3,728,727.9,790.9,
Health care and social assistance,Idaho,Millions of current dollars,1768.2,1861.7,1958.5,2108.7,2326.4,2530.2,2694.9,2911.1,3009.7,3289.1,3525.4,3873.5,4156.2,4336.9,4521.7,4611.7,4960.6,5146.9,5546.1,5889,6046.8,6452.7,7055.2,7070.6,7830.4,
Ambulatory health care services,Idaho,Millions of current dollars,1012.5,1021.3,1078.1,1146.5,1235.7,1327.7,1408.3,1500.4,1629.9,1762.7,1862.1,2010,2095.3,2139.3,2134.9,2054.8,2160.4,2225.4,2338.1,2498,2799.7,3006.8,3380.2,3331.6,3779.9,
Hospitals,Idaho,Millions of current dollars,406.8,452,470.6,520.1,603.2,670,706.6,804.1,754,868.2,982.6,1138.2,1317.6,1418.7,1615.8,1779.7,1972.2,2077.2,2319.6,2456.4,2259,2408.9,2553,2536,2790.6,
