Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Accommodation,Montana,Millions of current dollars,206.5,232.4,258.5,286.1,281.9,304.4,314.6,333.3,345.7,414,458.3,438.6,408.9,423.3,470.7,535.2,592.3,640.3,691.5,678.4,658.4,716.1,783.5,614.8,893.2,
Food services and drinking places,Montana,Millions of current dollars,477.3,512.3,532.9,562.5,564.7,611.8,650.4,705.5,702.3,717.1,730.9,741.5,767.3,772.8,806.5,880.5,926.9,972.1,1063.8,1123.4,1181.8,1220.5,1301.6,1305.4,1641.2,
Other services (except government and government enterprises),Montana,Millions of current dollars,674.5,721.1,720.6,749.8,669.2,721.5,710.3,739.7,791.1,815.6,831.3,831.4,835.8,845.3,854.1,886.7,903,948,989.7,1012.7,1058.2,1129.0,1189.4,1196.5,1299.1,
Government and government enterprises,Montana,Millions of current dollars,3272.5,3406.3,3559.4,3815.9,3938.9,4166.4,4500.8,4710.2,4904.9,5208.3,5526.9,5788.9,5983.8,6165.6,6303.2,6429.4,6411.5,6640.6,6845.2,7113.9,7305.6,7385.4,7646.5,7950.4,8249.0,
Federal civilian,Montana,Millions of current dollars,798.5,829.7,858.2,962.5,967.7,1038.3,1119.1,1168.2,1160.7,1275.9,1334.7,1347.5,1411,1539.2,1540.4,1525.8,1420.9,1493.7,1574.9,1636.6,1682.5,1742.5,1774.7,1852.7,1862.3,
Military,Montana,Millions of current dollars,247.5,258.4,270.2,277.2,295.5,345,403.9,423.5,455.4,460.1,471.3,494.3,501.4,507.9,502.3,511.7,502.9,492.5,480.5,512.2,510.1,514.8,527.7,554.3,591.5,
State and local,Montana,Millions of current dollars,2226.4,2318.3,2431,2576.2,2675.7,2783.1,2977.9,3118.4,3288.8,3472.2,3720.9,3947.2,4071.4,4118.6,4260.5,4391.9,4487.6,4654.5,4789.8,4965.1,5112.9,5128.1,5344,5543.4,5795.1,
Natural resources and mining,Montana,Millions of current dollars,1496,1426.3,1401.3,1399.4,1488.9,1480.8,1692.1,2240.4,2644.2,2721.3,3338.5,3797.7,3181.2,3726.9,4350.3,4530.6,4944.7,4732.8,3925.5,3202.9,3097.7,3551.6,3520.8,3478.7,3594.0,
Trade,Montana,Millions of current dollars,2703.4,2882.7,2845.7,2932.6,2992.9,3157.5,3297.7,3574.4,3916.4,4192.8,4398.3,4477.5,4398.8,4728.4,4812.8,5045.3,5194.3,5293.9,5525.4,5597.2,5741.9,6052.4,6322.6,6599.9,7653.1,
Transportation and utilities,Montana,Millions of current dollars,1478.2,1542,1562.8,1630.2,1606.1,1558.3,1666.4,1823.4,1961.7,2202.2,2278.1,2469,2453.5,2633,2784,2928,3072,3165.4,3200.5,3071.2,3164.3,3279.4,3405,3207.1,3568.8,
Manufacturing and information,Montana,Millions of current dollars,1942.7,2130.7,1932.2,1921.2,2021.8,1987.6,2338,2649.7,2853.7,3066.6,3673.2,3131.6,2597,2999.6,3605.4,3617.2,3702.9,4051,4432.4,3496.5,4813.3,5329.8,4201.4,3544.5,4831.9,
Private goods-producing industries 2/,Montana,Millions of current dollars,3935,4141.5,3957,4030.3,4215,4131.2,4858.5,5807.8,6682.5,7162.7,8680.4,8322.7,6939.6,7618.7,8879.4,9246.7,9740.3,10039,9714.5,8089.5,9332.5,10452.8,9435.9,8790.2,10297.4,
Private services-providing industries 3/,Montana,Millions of current dollars,12082.9,12881.2,13295.8,14030.5,14693.7,15644.5,16355.6,17642.6,19288.3,20795.1,22025.9,23113.3,23264.3,24551.8,25812.5,26664.8,27536.1,28497.5,30044.3,30287.5,31895.8,33078.7,34843.1,35615.2,40153.4,
