Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Hospitals,New Jersey,Millions of current dollars,6296.6,6560.3,6838.6,7092.3,7649.7,8275.4,8891.4,9398.8,9743.1,10251.6,10577.8,11334.6,11852.3,11936.8,12269,12766.2,12666.5,12986.9,13775.9,14236.1,14525.8,15185.0,15850.3,16876.2,17285.7,
Nursing and residential care facilities,New Jersey,Millions of current dollars,1786.2,1963.2,2089.2,2285,2288.1,2598.9,2728.3,2956.6,3087.7,3239.8,3369.4,3667.1,3953.5,4080.5,4155.2,4382,4451.7,4571.4,4648,4693.8,4729.8,4888.4,5006.6,5170.7,5312.6,
Social assistance,New Jersey,Millions of current dollars,1105.6,1236.5,1450.3,1751.4,1741.2,1932.5,2128.9,2272.3,2447,2590.1,2723.4,2831.5,2923.4,2913.5,2806.7,2901.5,3033.9,3158.1,3285.8,3461.9,3629.4,3897.4,4256,4049.9,4548.3,
"Arts, entertainment, recreation, accommodation, and food services",New Jersey,Millions of current dollars,10736.1,10456.3,10948.2,12114.5,11828.8,12658.5,12709.5,13192.3,13715.2,15017.3,15597.3,15906.4,14443.7,14764.1,15805.5,16785.7,17437.7,17866.1,18184.5,19471.5,20128.8,21421.6,22151.8,15617.6,21768.2,
"Arts, entertainment, and recreation",New Jersey,Millions of current dollars,2021.2,2056.4,2098.7,2323.6,2324.7,2550,2648,3005,3277,3911.2,3995.3,4017.9,4040.7,4253.7,4183.6,4586.6,4734.1,5109,4945.4,5724.6,5936.4,6415.2,6225.6,4154.3,5447.1,
"Performing arts, spectator sports, museums, and related activities",New Jersey,Millions of current dollars,909.3,921.5,953.4,1059.1,1195.7,1321.6,1427.1,1555.9,1638.7,2016.1,1889.2,2132.7,2242.1,2219.3,2024.2,2356.7,2576.4,2881.1,2769,3042.6,3121.7,3449.2,3272.4,2019.8,2331.3,
"Amusement, gambling, and recreation industries",New Jersey,Millions of current dollars,1111.8,1134.9,1145.3,1264.5,1129.1,1228.5,1220.9,1449.1,1638.3,1895.1,2106.1,1885.2,1798.6,2034.5,2159.4,2229.9,2157.8,2227.9,2176.5,2682.1,2814.7,2966.0,2953.2,2134.5,3115.8,
Accommodation and food services,New Jersey,Millions of current dollars,8714.9,8399.8,8849.5,9790.9,9504,10108.4,10061.6,10187.3,10438.2,11106.1,11602.1,11888.5,10402.9,10510.4,11621.9,12199.1,12703.6,12757.2,13239,13746.8,14192.4,15006.4,15926.2,11463.3,16321.1,
Accommodation,New Jersey,Millions of current dollars,5222,4608.4,4691.2,5215.6,4961.9,5077.5,4716.9,4426.5,4564.7,4903.7,5285.1,5643.1,4147.6,3904.1,4709.6,4722.6,4858.8,4484.1,4401,4318,4270.7,4448.4,4351.1,2609.8,3834.2,
Food services and drinking places,New Jersey,Millions of current dollars,3492.9,3791.4,4158.3,4575.3,4542.1,5030.9,5344.7,5760.8,5873.5,6202.4,6316.9,6245.4,6255.4,6606.2,6912.3,7476.4,7844.8,8273.1,8838.1,9428.9,9921.7,10558.0,11575.1,8853.5,12486.9,
Other services (except government and government enterprises),New Jersey,Millions of current dollars,6534,6930.2,7316,8277.1,7772.5,8393.4,8451.4,8992.5,9520.7,9929.9,10053.6,9937.4,9808.1,9698.4,9833.2,10099.5,10317.8,10780.4,11124.5,11261.9,11476.9,12112.5,12604.3,11160.3,12889.1,
Government and government enterprises,New Jersey,Millions of current dollars,32609,33893.2,35299.5,37104.8,39761.7,42222.2,44700.4,47367.9,49730.9,50929,53792.3,56094.7,57763,58241.2,56514.3,56543.5,59283.8,60758.7,61304.5,60679.6,62342.7,64412.4,66205,66257.7,68694.1,
Federal civilian,New Jersey,Millions of current dollars,4842.2,4863.2,4990.5,5321,5342.2,5621,5930.5,6198.6,6291.5,6556.7,6971.5,6983.5,7010.5,7000.2,6503.3,6222.2,6082.3,6313.2,6687.3,6804.2,7024.9,7199.7,7281.7,7843.4,8134.6,
Military,New Jersey,Millions of current dollars,1449.9,1450.9,1486.9,1518.7,1549.2,1703.3,1914.3,2014.7,2123.4,2166,2295.6,2425.2,2530.9,2560.1,2531.8,2495.1,2472.7,2439.5,2390.3,2451.7,2533.2,2632.9,2807.9,3006.3,3324.7,
State and local,New Jersey,Millions of current dollars,26317,27579.2,28822,30265.1,32870.3,34897.9,36855.6,39154.6,41316,42206.2,44525.3,46686,48221.6,48681,47479.2,47826.1,50728.9,52006,52226.9,51423.7,52784.7,54579.7,56115.5,55408,57234.7,
Natural resources and mining,New Jersey,Millions of current dollars,785.9,790.6,758.3,908.8,812,809.7,853.3,967.9,1027.6,1119.7,1186.2,989.1,1042.1,982,1046.6,1101.8,1199.8,1020.4,1183.7,1343.1,1250.7,1213.1,1490.3,1299.6,1530.1,
Trade,New Jersey,Millions of current dollars,46258.1,49436,51013.9,56864.7,56572.9,57169.4,60570.6,61490.2,63663.6,65867.6,68158.6,68316.8,64805.6,67359.8,69138.7,71520.4,74668.6,77192.6,81458.8,80595.7,82400.3,85937.0,91217.8,88782.9,104112.6,
Transportation and utilities,New Jersey,Millions of current dollars,17232.1,17288.6,17818.5,18076.7,17543.4,17129.6,18133.4,20483.1,21298.5,22671.2,22930.2,24625.3,25392.6,26773.3,26563,25725.6,27208.7,28638.3,30599.6,30590,31457.6,32909.6,34021.1,29245.6,34665.2,
Manufacturing and information,New Jersey,Millions of current dollars,61583.1,60352.7,64293.5,66602.7,66723.8,64625.3,67165.1,66021.4,65605.6,69471.3,72916.8,77956.6,69388.6,70635.1,67149.7,65734.8,67848.6,69593,70571.2,74558.4,72812.9,82564.7,83919,81999,91731.2,
Private goods-producing industries 2/,New Jersey,Millions of current dollars,56392.8,56227.4,60171.2,64830.4,64360,61388.2,64595.8,64166.1,64667.5,68628.6,70553.5,73074.3,63418.5,63090.3,60494.1,61204.2,62775.5,66076.7,66591.7,70786,70082.5,77718.4,80756.2,77116.1,84364.8,
Private services-providing industries 3/,New Jersey,Millions of current dollars,218815.3,229740.7,240594.2,259070.2,269576.3,282522.2,291688.4,303314.5,321338.3,338035.6,350522,367058.2,361277.4,371430.9,378957.4,399448.2,412118.4,416007.4,435337.6,444035.4,454995.8,471975.7,490669.1,476712.1,529887.1,
