Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Social assistance,District of Columbia,Millions of current dollars,241,265.6,313.7,349.7,397.4,447.3,504.1,573.9,578.6,597.5,649.5,651.7,640.8,657.4,662.9,657.1,716.1,739.2,761.4,776.2,775.1,839.7,892.3,902.5,972.8,
"Arts, entertainment, recreation, accommodation, and food services",District of Columbia,Millions of current dollars,1915.2,2029.7,2290.9,2597.7,2698.2,2814.7,2936.1,3202.2,3438.8,3539.9,3727.7,3818.9,3806.7,4082.1,4074.1,4545,4765.4,4975.7,5392.2,5508.5,5871.3,6376.4,6597.4,3672.6,5039.9,
"Arts, entertainment, and recreation",District of Columbia,Millions of current dollars,321.8,401.6,428.3,502.1,614.9,666.6,693.3,738.7,781.2,781.4,690.5,821.4,843.9,907.9,786.7,922.8,887.2,966.7,1023.4,1067.7,1263.5,1351.9,1352.2,865.6,1100.1,
"Performing arts, spectator sports, museums, and related activities",District of Columbia,Millions of current dollars,274.4,349.8,357.1,408.1,548.2,593.3,624.4,661.5,698.1,694.9,614.6,730.2,749.3,811.4,691.2,825.1,792.6,857.1,890.3,924.2,1110.6,1194.7,1179.5,765.4,978.6,
"Amusement, gambling, and recreation industries",District of Columbia,Millions of current dollars,47.4,51.8,71.2,94,66.8,73.3,68.9,77.2,83,86.5,75.9,91.2,94.5,96.5,95.5,97.7,94.6,109.6,133.1,143.5,152.9,157.2,172.7,100.1,121.5,
Accommodation and food services,District of Columbia,Millions of current dollars,1593.4,1628.2,1862.6,2095.5,2083.3,2148.2,2242.8,2463.5,2657.6,2758.6,3037.2,2997.6,2962.8,3174.2,3287.3,3622.2,3878.2,4009,4368.8,4440.8,4607.8,5024.5,5245.2,2807,3939.8,
Accommodation,District of Columbia,Millions of current dollars,887.5,860.9,990.7,1133.1,1074.7,1079.2,1093.7,1289.8,1389.2,1433,1618,1511.5,1413.2,1520.8,1566.6,1728.9,1818.7,1776.2,1864,1822.5,1889.6,2100.9,2167.6,918.9,1129.8,
Food services and drinking places,District of Columbia,Millions of current dollars,705.9,767.2,871.9,962.5,1008.5,1068.9,1149.1,1173.8,1268.5,1325.5,1419.2,1486.1,1549.7,1653.4,1720.8,1893.3,2059.5,2232.8,2504.8,2618.3,2718.2,2923.6,3077.6,1888.1,2809.9,
Other services (except government and government enterprises),District of Columbia,Millions of current dollars,3318.3,3560.8,3766.2,4029.6,4346.9,4664.3,4698.9,5102.9,5442.2,5763.7,6262.9,6783.4,6886.1,6957.3,7307.7,7582.7,7884.5,8283.1,8706.2,9059.7,9357.8,10040.0,10358.3,10473.2,10938.9,
Government and government enterprises,District of Columbia,Millions of current dollars,20672.7,20648.7,21696,21889.3,23319.5,25317.9,26736.3,28232,30153.1,30567.3,31522.1,33445.4,35726.2,38369.4,39381.8,39291.2,39414.3,40541.7,41365.7,42859.3,43960.2,46151.7,46590.3,48534.1,50395.0,
Federal civilian,District of Columbia,Millions of current dollars,16340.6,16271.2,17294,17424.4,18680.8,20372.4,21624.1,23017.3,24358.1,25135.5,25994,27465.3,29326.7,31754.5,32922.9,32893.4,32863,33805.6,34470.1,35866.8,36756.5,38261.9,38719.7,39972.8,41831.8,
Military,District of Columbia,Millions of current dollars,2373,2393.1,2414.2,2505.7,2582.4,2749.7,2942.4,3079.9,3204.6,3190.2,3247.5,3600.1,3872.6,3960.8,3817.5,3460.3,3519.8,3662.3,3649.2,3620,3670,3784.2,3981.3,4095.7,4228.5,
State and local,District of Columbia,Millions of current dollars,1959.1,1984.4,1987.8,1959.1,2056.3,2195.8,2169.8,2134.8,2590.5,2241.6,2280.6,2380,2527,2654.2,2641.4,2937.6,3031.5,3073.8,3246.5,3372.6,3533.7,4105.5,3889.4,4465.6,4334.7,
Natural resources and mining,District of Columbia,Millions of current dollars,13.6,14.9,18.4,22.4,18.6,18.6,12.5,5.8,0.6,0.8,0.3,0.1,0.1,0.3,0.5,0.6,0.6,0.5,0.7,1.1,1.7,1.6,3.1,2.5,6.0,
Trade,District of Columbia,Millions of current dollars,1309.4,1355.5,1422.7,1407.8,1376.8,1395.4,1557.7,1636.9,1742.1,1809,1887.8,1917.9,1879.8,2092.1,2140.5,2322.5,2397.3,2548.2,2680.8,2769.6,2837.1,2907.9,3154,3109.7,3346.6,
Transportation and utilities,District of Columbia,Millions of current dollars,935.4,977.8,1100.7,1179.6,1204.1,1141.8,1210.7,1272.1,1398.1,1515.4,1611.5,1722.5,1882.6,1976.9,1897.8,1830.2,1777.3,1823.1,1955.7,1964.7,1982.1,2141.5,2127.9,1999.1,2216.7,
Manufacturing and information,District of Columbia,Millions of current dollars,4062,4003.2,4390.5,3845.4,4298.4,5068.9,5402.5,6013,6508,6184,6578.4,6591.2,6352.7,6448.6,6503.8,5949.6,6521.3,6277.1,6593.1,6940.6,7375.1,8005.7,8685.1,9851.9,10958.1,
Private goods-producing industries 2/,District of Columbia,Millions of current dollars,751,833.4,863.1,1018.7,1134.4,1293,1328.8,1394.8,1360,1318.8,1317.4,1346.3,1245.8,1201.5,1379.3,1591.3,1682.9,1706.7,1726.8,1729.4,1951.2,2045.3,2151.9,2071.3,2180.0,
Private services-providing industries 3/,District of Columbia,Millions of current dollars,31079.9,33333.2,36260.1,38184.9,40989,43308.6,45892,50513.3,53354.5,56238.9,60945.9,64704.7,63474,66576,68969.3,71274.5,73442.9,77166.3,81512.1,85059.8,87332,91525.6,95248.6,94114.6,101095.5,
